Initial Perceptron Parameter's Error Rate: 50.0% -> [-733.2523296631203, 198.10434115215162, 766.609283154683]

    1-th training, ErrorRate: 50.0% -> [-733.7523296631203, 164.10434115215162, 757.909283154683]
 1735-th training, ErrorRate: 53.0% -> [-746.2523296631203, -34.34565884784847, 138.15928315468295]
 1736-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1737-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1738-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1739-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1740-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1741-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1742-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1743-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1744-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1745-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1746-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1747-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1748-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1749-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1750-th training, ErrorRate: 50.0% -> [-746.7523296631203, -62.69565884784847, 127.95928315468295]
 1751-th training, ErrorRate: 86.0% -> [-746.2523296631203, -8.94565884784847, 130.80928315468296]
 1752-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1753-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1754-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1755-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1756-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1757-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1758-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1759-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1760-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1761-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1762-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1763-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1764-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1765-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1766-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1767-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1768-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1769-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1770-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1771-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1772-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1773-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1774-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1775-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1776-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1777-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1778-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1779-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1780-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1781-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1782-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1783-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1784-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1785-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1786-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1787-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1788-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1789-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1790-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1791-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1792-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1793-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1794-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1795-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1796-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1797-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1798-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1799-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1800-th training, ErrorRate: 50.0% -> [-745.7523296631203, 39.90434115215153, 133.65928315468295]
 1801-th training, ErrorRate: 53.0% -> [-746.2523296631203, 5.904341152151531, 124.95928315468295]
 1802-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1803-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1804-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1805-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1806-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1807-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1808-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1809-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1810-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1811-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1812-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1813-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1814-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1815-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1816-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1817-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1818-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1819-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1820-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1821-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1822-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1823-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1824-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1825-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1826-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1827-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1828-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1829-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1830-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1831-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1832-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1833-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1834-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1835-th training, ErrorRate: 53.0% -> [-746.7523296631203, -26.495658847848468, 118.85928315468296]
 1836-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1837-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1838-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1839-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1840-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1841-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1842-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1843-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1844-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1845-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1846-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1847-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1848-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1849-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1850-th training, ErrorRate: 50.0% -> [-747.2523296631203, -54.84565884784847, 108.65928315468295]
 1851-th training, ErrorRate: 73.0% -> [-746.7523296631203, -1.095658847848469, 111.50928315468295]
 1852-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1853-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1854-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1855-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1856-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1857-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1858-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1859-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1860-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1861-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1862-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1863-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1864-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1865-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1866-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1867-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1868-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1869-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1870-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1871-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1872-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1873-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1874-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1875-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1876-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1877-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1878-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1879-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1880-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1881-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1882-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1883-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1884-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1885-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1886-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1887-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1888-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1889-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1890-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1891-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1892-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1893-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1894-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1895-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1896-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1897-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1898-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1899-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1900-th training, ErrorRate: 50.0% -> [-746.2523296631203, 47.75434115215153, 114.35928315468294]
 1901-th training, ErrorRate: 50.0% -> [-746.7523296631203, 13.754341152151532, 105.65928315468294]
 1902-th training, ErrorRate: 57.0% -> [-747.2523296631203, -18.645658847848466, 99.55928315468294]
 1903-th training, ErrorRate: 57.0% -> [-747.2523296631203, -18.645658847848466, 99.55928315468294]
 1904-th training, ErrorRate: 57.0% -> [-747.2523296631203, -18.645658847848466, 99.55928315468294]
 1905-th training, ErrorRate: 57.0% -> [-747.2523296631203, -18.645658847848466, 99.55928315468294]
 1906-th training, ErrorRate: 57.0% -> [-747.2523296631203, -18.645658847848466, 99.55928315468294]
 1907-th training, ErrorRate: 57.0% -> [-747.2523296631203, -18.645658847848466, 99.55928315468294]
 1908-th training, ErrorRate: 57.0% -> [-747.2523296631203, -18.645658847848466, 99.55928315468294]
 1909-th training, ErrorRate: 57.0% -> [-747.2523296631203, -18.645658847848466, 99.55928315468294]
 1910-th training, ErrorRate: 57.0% -> [-747.2523296631203, -18.645658847848466, 99.55928315468294]
